Truck ID,Quarter,Year,New_or_Used,Sale_Price,List_Price,Pct_of_List,Book_Value,Type,Truck_Manufacturer,Region_Nm,Condition,Model_Year,Odometer,Model,Transmission_Type,Engine_Manufacturer,Fuel_Type,Wheelbase_Size,Gear_Ratio,Num_Axles,Num_Wheels,Front_Tire_Size,Rear_Tire_Size,Color,Delivery_Region,Channel,Delivery_Location,Age_Yrs,Rear_Axle_Weight,front_axle_wt,Horsepower,Engine_RPM,eng_est_life,Engine_Type
1090,Q2,2020,NEW,13956,3905,0.279807968,22305.91,Tractor,Freightliner,RVS UTC EAST REGION,As Is,2009,566291,COLUMBIA 120,Auto Shift,DETR,Diesel,174,2.64,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,South Florida,9,40000,12000,455,1800,850000,IN LINE
1091,Q2,2020,NEW,13232,4250,0.321191052,27215.68,Tractor,Freightliner,RVS UTC Central US RGN,As Is,2010,451787,COLUMBIA 120,Manual,DETR,Diesel,174,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Chicago,8,40000,12000,455,1800,850000,IN LINE
1092,Q2,2020,NEW,22064,13405,0.607550761,21291.05,Truck,International,RVS UTC EAST REGION,Validated,2010,177910,4400,Manual,INTL,Diesel,236,4.11,2,6,295/75R 22.5 (R250F),295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Baltimore DC,8,21000,12000,230,2300,280000,IN LINE
1093,Q2,2020,NEW,63235,48600,0.768561714,36926,Truck,Freightliner,RVS UTC EAST REGION,Validated,2010,396508,COLUMBIA 120,Manual,DETR,Diesel,285,4.3,2,10,385/65R 22.5 (M844F),11R 22.5 14P (M726),WHITE,Northeastern US,Retail,Pittsburgh,9,46000,20000,445,1800,450000,IN LINE
1094,Q2,2020,NEW,23608,23500,0.99542528,22401.72,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2010,757901,CASCADIA 125,Manual,DETR,Diesel,234,3.42,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,Central US,Retail,Louisville,8,40000,12000,455,1800,850000,IN LINE
1096,Q2,2020,NEW,21803,20905,0.958813007,15002.52,Truck,International,RVS UTC EAST REGION,Validated,2010,178307,4300,Manual,INTL,Diesel,254,4.33,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,8,21000,12000,255,2600,280000,IN LINE
1097,Q2,2020,NEW,16466,15500,0.941333657,23546.96,Tractor,Freightliner,RVS UTC Central US RGN,Validated,2010,202551,M2 106,Auto,CUMM,Diesel,158,4.89,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,BLUE,Central US,Retail,Memphis,8,23000,10000,260,2200,300000,IN LINE
1098,Q2,2020,NEW,42500,39900,0.938823529,30806.52,Tractor,Toyota,RVS UTC Western US REGION,Ready,2009,713055,C30,Auto,CUMM,Diesel,116,7.17,2,6,295/75R 22.5 R195,295/75R 22.5 R195,WHITE,Central US,Retail,Minnesota St Paul,8,30000,12000,160,2200,700000,IN LINE
1099,Q2,2020,NEW,25895,23307,0.900057926,20829.76,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2010,807147,COLUMBIA 120,Manual,DETR,Diesel,261,3.73,3,10,295/80R22.5 16P R250,295/75R 22.5 M726EL,GREEN,SOUTH US,Retail,Columbia,8,40000,14700,470,1800,850000,IN LINE
1100,Q2,2020,NEW,28862,27750,0.961471832,25810.88,Tractor,International,RVS UTC Western US REGION,Ready,2010,496626,PRO LF627 PREM,Manual,CUMM,Diesel,213,3.73,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,8,40000,12000,435,1800,850000,IN LINE
1101,Q2,2020,NEW,25653,17000,0.662690524,25273.68,Tractor,International,RVS UTC Western US REGION,Validated,2010,547847,PRO LF627 PREM,Manual,CUMM,Diesel,213,3.73,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Missoula,8,40000,12000,435,1800,850000,IN LINE
1102,Q2,2020,NEW,34442,21500,0.624237849,18890.89,Truck,Freightliner,RVS UTC EAST REGION,Ready,2010,238081,M2 106,Manual,CUMM,Diesel,286,4.63,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,8,21000,12000,260,2200,280000,IN LINE
1103,Q2,2020,NEW,23968,13750,0.573681575,21787.6,Truck,International,RVS UTC EAST REGION,Validated,2013,240514,4300,Manual,INTL,Diesel,272,4.11,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,5,19000,10000,245,2200,280000,IN LINE
1104,Q2,2020,NEW,17000,9350,0.55,16721.8,Truck,International,RVS UTC EAST REGION,Validated,2013,334161,4300,Manual,INTL,Diesel,272,4.11,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Boston,5,19000,10000,245,2200,280000,IN LINE
1105,Q2,2020,NEW,33171,19850,0.598414278,24783.82,Truck,Ford,RVS UTC EAST REGION,Ready,2012,141462,MT55 CHASSIS,Auto,CUMM,Diesel,218,4.1,2,6,245/70R 19.5 R250F,245/70RX19.5F (M724),BLACK,Northeastern US,Fleet,Bangor,6,17500,8000,200,2300,240000,IN LINE
1106,Q2,2020,NEW,34436,20500,0.595307237,26670.13,Truck,Freightliner,RVS UTC Western US REGION,Ready,2011,228095,M2 106,Auto,CUMM,Diesel,290,5.29,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,YELLOW,Western US,Fleet,Las Vegas,7,21000,10000,240,2300,240000,IN LINE
1108,Q2,2020,NEW,11999,11999,1,11649.65,Tractor,International,RVS UTC Western US REGION,Validated,2012,257696,8600,Manual,INTL,Diesel,156,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Pittsburgh,6,23000,12000,390,1700,700000,IN LINE
1109,Q2,2020,NEW,24326,14750,0.606347118,17640.23,Truck,Isuzu,RVS UTC EAST REGION,Validated,2012,191547,NRR,Auto,ISUZ,Diesel,176,5.57,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Fleet,Bangor,6,14550,7270,215,2500,200000,IN LINE
1110,Q2,2020,NEW,28333,25500,0.900010588,19665.2,Truck,Freightliner,RVS UTC Central US RGN,Validated,2011,269740,M2 106,Manual,CUMM,Diesel,286,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Greenwood,7,21000,12000,280,2300,280000,IN LINE
1111,Q2,2020,NEW,32378,21250,0.65630984,32028.66,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,629054,CASCADIA 125,Manual,DETR,Diesel,179,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Baltimore DC,6,40000,12000,455,1800,850000,IN LINE
1112,Q2,2020,NEW,14806,12000,0.810482237,14527.33,Truck,Isuzu,RVS UTC Western US REGION,Ready,2012,205942,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Pittsburgh,6,14550,6830,215,2500,200000,IN LINE
1113,Q2,2020,NEW,35374,38374,1.084808051,35024.47,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,456284,CASCADIA 125,Manual,CUMM,Diesel,183,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,6,40000,12000,450,1800,850000,IN LINE
1114,Q2,2020,NEW,21280,21500,1.010338346,17642.63,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,119407,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,SOUTH US,Retail,Tampa,7,14550,6830,205,2400,200000,IN LINE
1115,Q2,2020,NEW,19060,5000,0.262329486,40159.5,Tractor,Freightliner,RVS UTC Western US REGION,As Is,2012,649401,CASCADIA 125,Manual,DETR,Diesel,173,2.47,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Western US,Retail,Pueblo,6,40000,12000,455,1800,850000,IN LINE
1116,Q2,2020,NEW,21700,5050,0.232718894,26001.83,Truck,Freightliner,RVS UTC Central US RGN,As Is,2012,147410,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,New Orleans,6,17500,10000,240,2300,240000,IN LINE
1117,Q2,2020,NEW,30940,15000,0.484809308,29016.39,Truck,International,RVS UTC EAST REGION,Validated,2012,195767,4300,Auto,INTL,Diesel,272,5.13,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,7,19000,10000,230,2200,240000,IN LINE
1118,Q2,2020,NEW,17995,15334,0.85212559,17645.65,Tractor,International,RVS UTC Western US REGION,Validated,2012,119807,8600,Manual,INTL,Diesel,146,3.58,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Louisville,6,23000,12000,330,1700,700000,IN LINE
1119,Q2,2020,NEW,22056,22500,1.020130577,16560.6,Truck,Isuzu,RVS UTC Western US REGION,Ready,2012,133878,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Retail,Houston,6,14550,6830,215,2500,200000,IN LINE
1120,Q2,2020,NEW,19995,25000,1.250312578,18163.75,Tractor,International,RVS UTC EAST REGION,On the Road,2012,533355,PRO LF687,Manual,INTL,Diesel,230,3.36,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,Central US,Auction,Cleveland,6,40000,12350,475,1700,850000,IN LINE
1121,Q2,2020,NEW,31457,18000,0.572209683,28424.22,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,186869,NPR HD,Auto,ISUZ,Diesel,132,4.55,2,6,LT215/85R 16P R187,LT215/85R 16P R187,WHITE,SOUTH US,Fleet,Charlotte,6,14550,6830,215,2500,200000,IN LINE
1122,Q2,2020,NEW,25451,23000,0.903697301,17842.37,Truck,Mack,RVS UTC Central US RGN,Validated,2012,20237,F3CA170,Auto,MERC,Diesel,170,4.18,2,4,LT215/85R-16E/10PR,LT215/85R-16E/10PR,WHITE,Western US,Retail,Dallas,6,7060,4080,188,3800,200000,IN LINE
1123,Q2,2020,NEW,12662,8000,0.63181172,34237.8,Tractor,Volvo,RVS UTC Western US REGION,As Is,2012,756906,VNL64T 660,Manual,CUMM,Diesel,213,3.55,3,10,295/75R22.5  R280,295/75R 22.5 M726EL,WHITE,Western US,Retail,Denver,6,40000,13200,450,2100,850000,IN LINE
1124,Q2,2020,NEW,28278,15000,0.530447698,18085.39,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,360367,M2 106,Auto,CUMM,Diesel,228,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Denver,6,17500,10000,260,2300,240000,IN LINE
1125,Q2,2020,NEW,27748,15000,0.540579501,20176.61,Truck,Freightliner,RVS UTC Western US REGION,Ready,2012,327365,M2 106,Auto Shift,CUMM,Diesel,228,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Fleet,Houston,6,17500,10000,240,2300,240000,IN LINE
1126,Q2,2020,NEW,32458,26250,0.808737445,10204.25,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2007,608171,COLUMBIA 120,Manual,DETR,Diesel,213,3.58,3,10,295/75R22.5 14P R287,295/75R 22.5 M726EL,WHITE,SOUTH US,Fleet,Atlanta,11+,40000,12000,455,1800,850000,IN LINE
1127,Q2,2020,NEW,26400,22000,0.833333333,31142.19,Truck,Freightliner,RVS UTC Central US RGN,Ready,2012,448779,M2 106,Auto,CUMM,Diesel,290,4.88,2,6,295/75R 22.5 R287A,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Milwaukee,6,17500,10000,270,2000,240000,IN LINE
1128,Q2,2020,NEW,19992,16000,0.800320128,19642.05,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2012,857619,CASCADIA 125,Manual,CUMM,Diesel,183,3.7,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Springfield,6,40000,12000,450,1800,850000,IN LINE
1129,Q2,2020,NEW,18700,15000,0.802139037,18350.05,Tractor,Freightliner,RVS UTC EAST REGION,Validated,2012,913618,CASCADIA 125,Manual,CUMM,Diesel,183,3.7,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Springfield,6,40000,12000,450,1800,850000,IN LINE
1130,Q2,2020,NEW,40450,38500,0.951792336,32602.34,Truck,Freightliner,RVS UTC Central US RGN,Ready,2012,205040,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Grand Rapids,6,17500,10000,240,2300,240000,IN LINE
1131,Q2,2020,NEW,28941,24459,0.845133202,27746.49,Tractor,Freightliner,RVS UTC EAST REGION,On the Road,2011,510306,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Auction,High Point,7,40000,12000,450,1800,750000,IN LINE
1132,Q2,2020,NEW,25000,15000,0.6,24720.07,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,342750,M2 106,Auto,CUMM,Diesel,286,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Fleet,Philadelphia,6,21000,12000,280,2300,280000,IN LINE
1133,Q2,2020,NEW,16893,10500,0.621559226,28840.01,Tractor,Freightliner,RVS UTC Western US REGION,As Is,2011,536451,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Kansas City,7,40000,12000,450,1800,750000,IN LINE
1134,Q2,2020,NEW,37878,30304,0.800042241,35174.04,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,331104,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,7,40000,12000,450,1800,750000,IN LINE
1135,Q2,2020,NEW,28112,25405,0.903706602,27732.62,Truck,HINO,RVS UTC EAST REGION,Validated,2012,259640,HINO 268,Auto,HINO,Diesel,235,5.57,2,6,295/75R22.5 R260F,295/75R22.5 R260F,,Northeastern US,Retail,Baltimore DC,6,19000,10000,220,2500,240000,IN LINE
1136,Q2,2020,USED,15999,1805,0.112819551,1853.2,Truck,Ford,RVS UTC EAST REGION,As Is,2002,107194,MT55,Auto,CUMM,Diesel,0,0,,,,,,Northeastern US,Retail,Boston,11+,2600,,205,2500,120000,IN LINE
1137,Q2,2020,NEW,38201,36000,0.942383707,24942.16,Truck,Freightliner,RVS UTC Central US RGN,Ready,2012,193311,M2 106,Auto,CUMM,Diesel,286,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Bloomington,6,21000,12000,280,2300,280000,IN LINE
1138,Q2,2020,NEW,23290,24220,1.039931301,12363.64,Truck,Freightliner,RVS UTC EAST REGION,Validated,2009,145101,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,9,21000,10000,220,2600,240000,IN LINE
1139,Q2,2020,NEW,25303,3805,0.150377426,24923.21,Truck,International,RVS UTC EAST REGION,As Is,2012,202644,4300,Auto,INTL,Diesel,217,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,6,19000,10000,215,2200,240000,IN LINE
1140,Q2,2020,NEW,31453,31453,1,25743.09,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2009,202375,COLUMBIA 120,Manual,DETR,Diesel,174,3.58,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,9,40000,12000,455,1800,850000,IN LINE
1141,Q2,2020,NEW,28535,29000,1.016295777,32067.45,Tractor,Freightliner,RVS UTC Western US REGION,Validated,2011,296445,CASCADIA 125,Manual,DETR,Diesel,185,3.55,3,10,295/75R 22.5 R287A,295/75R 22.5 M720,WHITE,Western US,Retail,Golden,7,40000,12000,450,1800,750000,IN LINE
1142,Q2,2020,NEW,20558,20558,1,20178.08,Truck,Freightliner,RVS UTC Central US RGN,Validated,2011,306488,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Philadelphia,7,17500,10000,240,2300,240000,IN LINE
1143,Q2,2020,NEW,24376,24800,1.017394158,8751.26,Truck,Freightliner,RVS UTC EAST REGION,Ready,2008,243493,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Springfield,10,21000,10000,220,2600,240000,IN LINE
1144,Q2,2020,NEW,38040,36500,0.959516299,26768.51,Truck,Freightliner,RVS UTC Central US RGN,Ready,2011,212401,M2 106,Auto Shift,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,SOUTH US,Retail,Atlanta,7,17500,10000,240,2300,240000,IN LINE
1148,Q2,2020,NEW,24400,23000,0.942622951,7431.84,Truck,Freightliner,RVS UTC EAST REGION,Ready,2008,191970,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,10,21000,10000,220,2600,240000,IN LINE
1149,Q2,2020,NEW,33900,33995,1.00280236,15386.82,Truck,Freightliner,RVS UTC Central US RGN,Ready,2009,138952,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Boston,9,21000,10000,220,2600,240000,IN LINE
1150,Q2,2020,NEW,22730,21600,0.950285966,8402.51,Truck,Freightliner,RVS UTC Central US RGN,Ready,2008,254464,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,10,21000,10000,220,2600,240000,IN LINE
1151,Q2,2020,NEW,23159,23159,1,15094.75,Truck,Freightliner,RVS UTC EAST REGION,Ready,2008,251608,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Baltimore DC,10,21000,10000,220,2600,240000,IN LINE
1152,Q2,2020,NEW,21750,22678,1.042666667,9010.05,Truck,Freightliner,RVS UTC EAST REGION,Ready,2009,281000,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,9,21000,10000,220,2600,240000,IN LINE
1153,Q2,2020,NEW,4122,2500,0.606501698,3471.16,Truck,Freightliner,RVS UTC EAST REGION,As Is,2007,243606,FLD12064ST,Auto,MERC,Diesel,170,4.1,2,4,LT245/75R 16E,LT245/75R 16E,WHITE,Northeastern US,Retail,Philadelphia,11+,5356,3857,154,1400,200000,IN LINE
1154,Q2,2020,NEW,40150,43500,1.083437111,26981.63,Truck,Freightliner,RVS UTC Western US REGION,Ready,2011,71332,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,7,17500,10000,240,2300,240000,IN LINE
1156,Q2,2020,NEW,36894,35905,0.973193473,25868.41,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,243371,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Flagstaff,7,17500,10000,240,2300,240000,IN LINE
1157,Q2,2020,NEW,14836,17000,1.145861418,9133.92,Truck,Freightliner,RVS UTC Western US REGION,Ready,2009,336945,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Houston,10,21000,10000,220,2600,240000,IN LINE
1158,Q2,2020,NEW,15606,15000,0.961168781,9227.28,Truck,Freightliner,RVS UTC EAST REGION,Validated,2009,304909,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Bangor,9,21000,10000,220,2600,240000,IN LINE
1159,Q2,2020,NEW,34375,32658,0.950050909,29711.01,Truck,Freightliner,RVS UTC Central US RGN,Ready,2011,187501,M2 106,Auto,CUMM,Diesel,270,4.88,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Memphis,7,17500,10000,240,2300,240000,IN LINE
1160,Q2,2020,NEW,21761,13750,0.631864345,13114.77,Truck,Freightliner,RVS UTC Central US RGN,Ready,2009,285644,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Nashville,9,21000,10000,220,2600,240000,IN LINE
1161,Q2,2020,NEW,24613,13000,0.528176167,14354.5,Truck,Freightliner,RVS UTC Central US RGN,Ready,2009,235735,M2 106,Auto,CUMM,Diesel,272,5.86,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Fleet,Birmingham,9,21000,10000,220,2600,240000,IN LINE
1164,Q2,2020,NEW,17245,10000,0.579878226,14290.54,Truck,International,RVS UTC EAST REGION,Validated,2009,157024,4400,Manual,INTL,Diesel,254,4.11,2,6,295/75R22.5 R260F,295/75R 22.5 (M726),WHITE,Northeastern US,Fleet,Syracuse,9,21000,12000,230,2300,280000,IN LINE
1165,Q2,2020,NEW,27309,29559,1.082390421,24761.86,Tractor,Freightliner,RVS UTC Western US REGION,Ready,2009,359550,CASCADIA 125,Manual,DETR,Diesel,184,3.73,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,9,40000,12000,455,1800,850000,IN LINE
1167,Q2,2020,NEW,37785,24500,0.648405452,35138.38,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,385738,CASCADIA 125,Manual,CUMM,Diesel,189,3.58,3,10,295/75R22.5 R260F,295/75R 22.5 M725,WHITE,Northeastern US,Fleet,Boston,6,40000,12000,425,1800,850000,IN LINE
1168,Q2,2020,NEW,38472,30000,0.779787898,37497.04,Tractor,Freightliner,RVS UTC Central US RGN,Ready,2012,351378,CASCADIA 125,Manual,CUMM,Diesel,189,3.58,3,10,295/75R22.5 R260F,295/75R 22.5 M725,WHITE,Central US,Retail,Des Moines,6,40000,12000,450,1800,850000,IN LINE
1169,Q2,2020,NEW,20999,19449,0.926186961,20291.69,Tractor,International,RVS UTC EAST REGION,Validated,2012,194190,PRO LF687,Manual,INTL,Diesel,187,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Bangor,6,40000,12000,475,1700,850000,IN LINE
1172,Q2,2020,NEW,19995,25000,1.250312578,18935.22,Tractor,International,RVS UTC EAST REGION,On the Road,2012,617026,PRO LF687,Manual,INTL,Diesel,234,3.36,3,10,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Auction,Milwaukee,6,40000,12350,450,1700,850000,IN LINE
1173,Q2,2020,NEW,20833,14585.46,0.700113282,19915.66,Truck,Isuzu,RVS UTC Western US REGION,Ready,2011,128336,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Western US,Retail,Dallas,7,14550,6830,205,2400,200000,IN LINE
1174,Q2,2020,NEW,23500,19000,0.808510638,21282.34,Truck,Freightliner,RVS UTC EAST REGION,Ready,2012,357080,M2 106,Manual,CUMM,Diesel,270,3.9,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Northeastern US,Retail,Providence,6,21000,12000,280,2300,280000,IN LINE
1175,Q2,2020,NEW,21750,21000,0.965517241,21371.81,Truck,Isuzu,RVS UTC EAST REGION,Ready,2011,41062,NRR,Auto,ISUZ,Diesel,150,5.12,2,6,225/70R 19.5 M810YZ,225/70R 19.5 M810YZ,WHITE,Northeastern US,Retail,Boston,7,14550,6830,205,2400,200000,IN LINE
1176,Q2,2020,NEW,26902,21600,0.802914282,26523.37,Truck,International,RVS UTC EAST REGION,Validated,2011,116613,4300,Auto,INTL,Diesel,254,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Western US,Retail,Modesto,7,19000,10000,215,2200,240000,IN LINE
1177,Q2,2020,NEW,22500,22500,1,20599.44,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,656200,CASCADIA 113,Manual,DETR,Diesel,165,3.58,2,6,295/80R 22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,6,23000,12000,410,1800,700000,IN LINE
1178,Q2,2020,NEW,32237,30000,0.930607687,17464.12,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2008,520060,COLUMBIA 120,Manual,DETR,Diesel,216,3.9,3,10,11R 24.5 14P R287,11R 24.5 (M726),BLACK,Northeastern US,Retail,Baltimore DC,10,40000,12000,515,1800,850000,IN LINE
1179,Q2,2020,NEW,21865,21865,1,21585.58,Truck,Isuzu,RVS UTC EAST REGION,Ready,2012,137709,NPR HD,Auto,ISUZ,Diesel,150,4.55,2,6,LT215/85R 16P R250,LT215/85R 16P R250,WHITE,Northeastern US,Retail,Philadelphia,6,14550,6830,215,2500,200000,IN LINE
1180,Q2,2020,NEW,22500,22500,1,20531.66,Tractor,Freightliner,RVS UTC EAST REGION,Ready,2012,658642,CASCADIA 113,Manual,DETR,Diesel,165,3.58,2,6,295/80R 22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,Birmingham,6,23000,12000,410,1800,700000,IN LINE
1181,Q2,2020,NEW,35130,20500,0.583546826,24160.6,Truck,Ford,RVS UTC EAST REGION,Ready,2012,143500,MT-55 WALK-IN,Auto,CUMM,Diesel,218,4.1,2,6,245/70R 19.5 R250F,245/70RX19.5F (M724),BLACK,Northeastern US,Fleet,Philadelphia,6,17500,8000,200,2300,240000,IN LINE
1182,Q2,2020,NEW,34838,19250,0.552557552,23354.99,Truck,Ford,RVS UTC EAST REGION,Ready,2012,153603,MT55 CHASSIS,Auto,CUMM,Diesel,218,4.1,2,6,245/70R 19.5 R250F,245/70RX19.5F (M724),WHITE,Northeastern US,Fleet,Providence,6,17500,8000,200,2300,240000,IN LINE
1183,Q2,2020,NEW,37182,22000,0.591684148,25019.49,Truck,Ford,RVS UTC EAST REGION,Ready,2012,40900,MT-55 WALK-IN,Auto,CUMM,Diesel,218,4.1,2,6,245/70R 19.5 R250F,245/70RX19.5F (M724),BLACK,Northeastern US,Fleet,Bangor,6,17500,8000,200,2300,240000,IN LINE
1184,Q2,2020,NEW,36940,38440,1.040606389,22401.69,Truck,Ford,RVS UTC EAST REGION,Ready,2012,53000,MT55 CHASSIS,Auto,CUMM,Diesel,218,4.1,2,6,245/70R 19.5 R250F,245/70RX19.5F (M724),WHITE,Northeastern US,Retail,Boston,6,17500,8000,200,2300,240000,IN LINE
1186,Q2,2020,NEW,26707,18900,0.707679635,22508.17,Truck,International,RVS UTC Central US RGN,Validated,2012,185989,4300,Auto,INTL,Diesel,236,5.57,2,6,295/75R22.5 R260F,295/75R 22.5 M726EL,WHITE,Central US,Retail,New Orleans,6,19000,10000,230,2200,240000,IN LINE
